ID,Gender,Age,UnemployedStatus,YearsOfEmployed,OccupationType,IncomeType,Income,EducationLevel,Dwelling,OwnCar,OwnProperty,FamilyStatus,NumOfChildren,NumOfFamilyMember,AccountActivateLength,WorkPhone,Phone,Email,Risk_TargetVariable
5093282,1,42.27602209490954,0,5.410104245809291,Drivers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Separated,0,1,-2,0,0,0,0
5023085,0,32.05815314482844,0,13.642990615823733,Laborers,Commercial associate,175500.0,Secondary / secondary special,Municipal apartment,1,0,Single / not married,1,2,-45,0,0,0,0
5089180,0,36.79199435991156,0,12.175472460077893,Core staff,Working,184500.0,Higher education,With parents,1,0,Separated,1,2,-52,1,0,0,0
5045467,0,37.679076230175845,0,5.3799872687324175,Medicine staff,Working,270000.0,Higher education,Rented apartment,0,0,Single / not married,0,1,-13,1,0,0,0
5068194,1,49.011273332101275,0,9.8865822022355,Laborers,Working,270000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-13,0,0,0,0
5061965,0,62.68985673901586,0,4.9610874966631755,Managers,Commercial associate,225000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-39,0,0,0,0
5125550,0,25.785608191817765,0,4.366961676146669,Managers,Commercial associate,225000.0,Higher education,House / apartment,0,1,Married,0,2,-5,0,1,0,0
5118389,1,56.882755977193234,0,7.515554734183453,Managers,Commercial associate,270000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-31,1,1,0,0
5021459,0,31.488668487374827,0,2.012361650136553,Core staff,Working,225000.0,Higher education,House / apartment,1,0,Civil marriage,1,3,-37,0,0,0,0
5067454,0,35.16841550476738,0,3.499045154931313,Sales staff,Working,121500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,-21,0,0,0,0
5113397,1,28.78635427147717,0,0.27652860770583926,Core staff,Commercial associate,180000.0,Higher education,House / apartment,0,0,Single / not married,0,1,-10,1,1,0,0
5046258,0,49.30422938184905,0,6.464198443499867,Other,State servant,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-25,1,0,0,1
5021194,0,35.3299520181797,0,11.764786409029616,Laborers,Working,225000.0,Higher education,House / apartment,0,0,Separated,0,1,-43,0,1,0,0
5139975,0,33.13141269156793,0,2.7625481700514043,Core staff,Working,67500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,-33,1,0,0,0
5029006,1,46.6703628411261,0,14.63958876636755,Drivers,Working,252000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,-22,0,0,0,0
5139890,0,50.60747311717557,0,16.517792973161665,Medicine staff,State servant,112500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,-39,0,1,0,0
5035784,0,60.622736948739536,0,24.76710678521804,Other,Commercial associate,405000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-27,0,1,0,0
5021937,0,60.81439043922873,1,0.0,Other,Pensioner,67500.0,Higher education,House / apartment,0,1,Married,0,2,-26,0,0,0,0
5137015,1,32.31004058947138,0,7.8769584591059365,Drivers,Working,180000.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,-25,1,0,0,0
5009162,0,53.59452966180004,0,7.942668227273661,Sales staff,Working,180000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-56,0,0,0,0
5068788,0,50.352847765525645,0,6.382061233290211,Other,Working,193500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-9,0,0,0,0
5042307,0,49.892879388351574,0,11.176136402527089,Cooking staff,Working,90000.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,-2,0,0,0,0
5024248,0,62.657001854932,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,-30,0,1,0,0
5146048,0,36.64688528854117,0,0.517464424320828,High skill tech staff,Working,90000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-3,0,0,0,0
5051038,0,24.40022724628158,0,2.7844514261073123,Other,Commercial associate,180000.0,Higher education,With parents,0,0,Single / not married,0,1,-8,0,0,0,0
5025154,0,57.40569621552804,1,0.0,Other,Pensioner,270000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,-43,0,1,0,0
5029433,0,44.54300909669603,0,3.7180777154903932,Sales staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,-19,0,0,0,0
5023401,0,59.352348097496865,0,3.392266781658761,Security staff,Commercial associate,99000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,-10,0,0,0,0
5090858,1,45.99136190339295,0,3.6058235282038646,Drivers,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-50,0,0,0,0
5092475,0,41.106935802925456,0,18.798469509983093,Core staff,State servant,85500.0,Secondary / secondary special,Municipal apartment,0,0,Married,1,3,-37,0,0,0,0
5033652,1,37.61884227602209,0,1.5523932729624839,Other,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,-16,0,0,0,0
5028838,0,43.69973373854357,0,17.807347173453252,Core staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-58,1,1,0,0
5038744,1,43.3109509435512,0,0.4627062841810578,Security staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-25,0,0,0,0
5045732,0,60.35442206205466,1,0.0,Other,Pensioner,155250.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-16,0,0,0,0
5029504,0,33.62423595282586,0,4.128763766538669,Other,Working,67500.0,Higher education,House / apartment,0,1,Married,0,2,-32,0,0,1,0
5065776,0,57.71234180031075,1,0.0,Other,Pensioner,292500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-4,0,0,0,0
5089962,1,47.354839592873226,0,8.427277767510626,Managers,Working,450000.0,Secondary / secondary special,House / apartment,1,1,Civil marriage,3,5,-22,0,0,1,0
5125620,1,51.283736147901735,0,12.038577109728468,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-45,0,0,0,0
5056218,0,29.49821009329418,0,7.096654962114211,Other,Working,180000.0,Secondary / secondary special,With parents,0,0,Married,1,3,-11,0,0,0,0
5086038,0,47.76004982990753,0,3.0445525917712204,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-9,1,0,0,0
5023159,0,37.39433390144904,0,17.476060425607645,Sales staff,Commercial associate,126000.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,-55,1,1,0,0
5032287,0,53.06611360945126,0,9.177464287425478,Other,State servant,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-59,0,0,0,0
5068306,1,36.67426435861106,0,1.1307555938862537,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,-8,0,0,0,0
5038531,0,58.73905692793144,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-12,0,0,0,0
5149327,0,51.57669219764951,0,16.375421808798265,Managers,Working,180000.0,Higher education,House / apartment,1,1,Separated,1,2,-25,0,0,0,0
5115800,0,39.91320834787847,0,20.112664873337575,Laborers,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,1,2,-1,0,0,0,0
5009755,0,37.117805293743196,0,1.6044135060952653,Other,Commercial associate,315000.0,Higher education,House / apartment,1,0,Married,0,2,-55,1,1,0,0
5050824,1,30.516711499893905,0,3.868662600874761,Drivers,Working,90000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-11,0,0,0,0
5089821,0,30.648131036229355,0,3.1759721281066686,Cleaning staff,Working,157500.0,Secondary / secondary special,Municipal apartment,0,0,Single / not married,1,2,-17,0,0,0,0
5078939,1,60.808914625214754,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,-7,0,1,0,0
5042333,0,28.8027817135191,0,6.510742862618671,Laborers,Working,90000.0,Higher education,House / apartment,0,1,Married,1,3,-40,0,0,0,0
5024831,1,34.28680944851708,0,14.086531550955872,Laborers,Working,360000.0,Secondary / secondary special,House / apartment,0,0,Civil marriage,0,2,-31,0,0,0,0
5065769,0,57.775313661471486,1,0.0,Other,Pensioner,216000.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,-33,0,0,0,0
5042184,0,34.19645851728646,0,3.2608472453233124,Core staff,State servant,135000.0,Higher education,House / apartment,0,0,Married,0,2,-11,1,1,0,0
5045823,0,61.16484253612326,1,0.0,Other,Pensioner,270000.0,Higher education,House / apartment,0,1,Married,0,2,-29,0,0,0,0
5033941,1,28.126518682792938,0,8.320499394238075,Core staff,Working,360000.0,Higher education,House / apartment,1,1,Married,2,4,-50,1,0,0,0
5009577,0,58.36122576096703,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-23,0,0,0,0
5041548,0,32.74810571058954,0,6.089105183542441,Accountants,Working,247500.0,Higher education,House / apartment,1,1,Married,0,2,-55,1,0,0,0
5079014,1,27.075162392109352,0,2.7379070069885074,Managers,Commercial associate,900000.0,Higher education,House / apartment,1,1,Married,2,4,-18,0,0,0,0
5061535,0,38.74685996290136,0,12.794239443657297,Other,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,-7,0,0,0,0
5078853,1,52.901839189031946,0,1.8152323456333805,Laborers,Working,135000.0,Higher education,House / apartment,1,1,Civil marriage,0,2,-29,1,1,0,0
5010648,1,24.21131166279937,0,1.3552639684593113,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,-29,1,1,0,0
5117670,0,31.603660581668343,0,2.680410959841749,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,-15,0,0,0,0
5148806,0,47.77647727194946,0,6.959759611764786,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,-31,0,0,0,0
5126499,0,50.77722335160886,0,15.203597609807183,Other,Working,67500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-32,0,0,0,0
5115898,0,62.12037208156225,1,0.0,Other,Pensioner,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-45,0,0,0,0
5023865,0,49.77241148004408,0,7.592216130379131,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-51,0,1,0,0
5105394,0,29.930799400398364,0,1.574296529018392,Secretaries,Working,135000.0,Incomplete higher,House / apartment,0,1,Single / not married,0,1,-22,0,0,0,0
5089807,0,32.98356571319055,0,9.426613825061432,Managers,Working,202500.0,Secondary / secondary special,House / apartment,0,0,Married,1,3,-41,0,0,0,0
5023250,0,53.52334407961833,1,0.0,Other,Pensioner,67500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-44,0,0,0,0
5113623,1,53.13182337761898,0,0.9473158244180236,Security staff,Working,225000.0,Secondary / secondary special,Municipal apartment,0,0,Widow,0,1,-56,0,0,0,0
5045117,0,57.841023429639215,1,0.0,Other,Pensioner,202500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,-37,0,0,0,0
5118107,1,22.735579786032567,0,3.0144356146943467,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,-17,1,0,0,0
5126595,0,56.10792829421548,0,20.87380302128038,Managers,Working,135000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-41,1,1,0,0
5023756,0,62.947219997672775,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,1,Widow,0,1,-33,0,0,0,0
5095141,0,38.87006577821584,0,9.171988473411501,High skill tech staff,Working,157500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,2,3,-15,1,1,0,0
5117457,1,38.66746065969869,0,8.514890791734258,Laborers,State servant,121500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-23,1,1,0,0
5058505,0,62.35309417715627,1,0.0,Other,Pensioner,148500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-34,0,0,0,0
5048567,1,40.926233940464215,0,22.177046756606913,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-40,0,0,0,0
5126098,0,57.41664784355599,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-25,0,1,0,0
5078822,0,40.43888649322026,0,5.486765642004969,Core staff,Commercial associate,63000.0,Higher education,House / apartment,0,0,Married,0,2,-43,0,0,0,0
5041647,0,38.839948801138966,0,4.75300656413205,Sales staff,Commercial associate,270000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-27,0,1,0,0
5135809,0,53.339904310150104,0,7.879696366112925,Laborers,Commercial associate,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-31,0,0,0,0
5028714,0,36.35119133178642,0,4.388864932202577,Other,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-11,0,0,1,0
5023456,0,56.29136806368371,0,1.8097565316194035,Sales staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-8,0,0,0,0
5143563,1,29.991033354552112,0,2.039740720206438,Drivers,Working,202500.0,Secondary / secondary special,With parents,0,0,Married,2,4,-32,0,0,0,0
5036280,0,54.580176184315896,0,26.185342614838085,Core staff,State servant,144000.0,Higher education,House / apartment,0,1,Separated,0,1,-12,0,0,0,0
5105362,0,51.65882940785916,0,1.9877204870736565,Other,Working,153000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-4,0,1,0,0
5105143,1,39.05076764067709,0,6.98987658884166,Laborers,Working,90000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-52,1,1,0,0
5085868,0,49.82716962018385,0,14.209737366270355,Cleaning staff,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-5,0,0,0,0
5045499,1,48.74569635242339,0,3.129427708987864,Drivers,Working,360000.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,-45,0,0,0,0
5068567,0,50.84567102678358,0,8.131583810755867,Medicine staff,Working,216000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-32,0,0,0,0
5028802,0,43.16584187218081,0,2.973367009589519,Laborers,Working,112500.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,-3,0,0,0,0
5022921,0,33.38877595022485,0,7.096654962114211,Managers,Working,225000.0,Higher education,House / apartment,0,1,Single / not married,0,1,-12,0,1,0,0
5100360,1,41.86807395086826,0,1.7659500195075875,Drivers,Working,270000.0,Secondary / secondary special,House / apartment,1,0,Civil marriage,0,2,-39,1,1,0,0
5023682,0,30.346961265460617,0,2.973367009589519,Sales staff,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,-58,1,1,0,0
5126545,0,34.8070117798449,0,4.955611682649199,Private service staff,Commercial associate,225000.0,Secondary / secondary special,House / apartment,1,0,Single / not married,1,2,-27,1,0,0,0
5023386,0,58.54466553043526,1,0.0,Other,Pensioner,81000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-37,0,1,0,0
5066816,0,45.120707475170605,0,11.014599889114766,Managers,Working,360000.0,Higher education,House / apartment,1,0,Widow,1,2,-14,0,0,1,0
5046098,0,51.119461727482424,0,3.214302826204508,Medicine staff,Working,202500.0,Secondary / secondary special,House / apartment,1,0,Civil marriage,0,2,-54,0,0,0,0
5091538,0,42.69765977398578,0,8.71475800324442,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-39,0,1,0,0
5126043,1,27.472158908122687,0,5.037748892858854,Medicine staff,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,-19,1,0,0,0
5054656,0,59.89992949889457,0,21.495307911866774,Cleaning staff,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,-25,0,0,0,0
5140017,0,31.069768715305585,0,3.931634462035497,Private service staff,Commercial associate,180000.0,Secondary / secondary special,House / apartment,1,1,Single / not married,1,2,-48,0,0,0,0
5026514,0,35.66945248704628,0,0.28474232872680477,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,-11,0,1,0,0
5095103,0,37.77490297542044,0,8.922838935775546,High skill tech staff,Working,202500.0,Higher education,House / apartment,0,1,Married,2,4,-13,0,1,0,0
5066481,0,26.349617035257396,0,7.597691944393109,Laborers,Commercial associate,180000.0,Higher education,With parents,0,1,Married,0,2,-6,0,0,0,0
5137193,1,42.61552256377612,0,10.962579655981985,Other,Working,90000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-35,1,1,0,0
5065727,0,43.73806443664141,0,23.984065381219327,Private service staff,State servant,202500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,1,3,-50,0,0,0,0
5113268,1,41.33691999151249,0,4.276610744916049,Managers,Commercial associate,450000.0,Higher education,House / apartment,1,1,Married,1,3,-50,0,0,1,0
5116047,0,40.97277835958302,0,6.0288712293886935,Sales staff,Working,139500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-3,1,1,0,0
5053355,0,50.273448462322975,0,0.30116977076873586,Laborers,Working,225000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-29,0,0,0,0
5022557,0,30.757647316508894,0,6.929642634687912,Sales staff,Working,112500.0,Higher education,House / apartment,0,1,Civil marriage,0,2,-25,0,1,1,0
5090308,0,49.13174124040877,0,4.6078974927616585,HR staff,Commercial associate,180000.0,Higher education,House / apartment,0,1,Single / not married,0,1,-27,0,0,1,0
5089117,0,43.72163699459948,0,15.011944119317986,Core staff,Working,90000.0,Higher education,House / apartment,1,0,Single / not married,0,1,-52,1,1,0,0
5067061,0,40.72362882194706,0,12.848997583797066,Core staff,Working,450000.0,Secondary / secondary special,House / apartment,1,1,Married,2,4,-41,0,0,0,0
5053279,1,42.59088140071322,0,6.382061233290211,Drivers,Working,202500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-34,0,1,0,0
5115705,1,49.7669356660301,0,6.195883556814993,Laborers,Working,76500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-59,1,1,0,0
5116008,0,49.19745100857649,0,9.782541735969938,Sales staff,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-26,0,0,0,0
5089144,0,38.954940895432486,0,14.593044347248746,Other,Commercial associate,202500.0,Secondary / secondary special,With parents,1,0,Civil marriage,0,2,-42,0,1,0,0
5132322,0,53.67666687200969,1,0.0,Other,Pensioner,33300.0,Secondary / secondary special,Office apartment,0,0,Married,0,2,-28,0,0,0,0
5036254,0,42.10079604646228,0,0.9336262893830811,Laborers,Working,225000.0,Higher education,Co-op apartment,0,1,Married,2,4,-18,0,0,0,0
5046416,1,39.60656276309575,0,4.295776093964968,Other,Working,270000.0,Higher education,House / apartment,1,1,Married,0,2,-53,0,1,0,0
5026156,0,32.58109338316324,0,9.199367543481385,Accountants,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,-25,0,0,0,0
5061961,0,24.93138120563735,0,1.456566527717886,Accountants,Commercial associate,162000.0,Higher education,Rented apartment,0,0,Married,0,2,-25,0,0,1,0
5021280,1,38.68388810174062,0,15.764868546239827,Other,Working,110250.0,Higher education,House / apartment,1,1,Single / not married,0,1,-29,0,0,0,0
5145693,1,25.856793773999467,0,1.8152323456333805,Other,Working,225000.0,Higher education,With parents,1,1,Single / not married,0,1,-5,1,1,0,0
5044631,0,27.734997980793583,0,4.520284468538026,Accountants,Commercial associate,135000.0,Higher education,House / apartment,1,0,Single / not married,1,2,-23,0,0,0,0
5117818,1,47.77100145793548,0,9.766114293928007,Laborers,Commercial associate,274500.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-47,0,0,0,0
5148798,1,25.85131795998549,0,1.8782042067941163,Laborers,Commercial associate,135000.0,Secondary / secondary special,With parents,0,0,Single / not married,0,1,-10,0,0,1,0
5010815,0,41.45191208580601,0,8.690116840181522,Sales staff,Commercial associate,67500.0,Secondary / secondary special,House / apartment,0,1,Married,2,4,-39,1,0,1,0
5021703,0,41.54500092404361,0,9.013189867006167,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-45,1,0,0,0
5116924,0,32.28539942640848,0,0.34497628288055193,Laborers,Commercial associate,90000.0,Incomplete higher,House / apartment,0,0,Civil marriage,1,3,-40,0,0,0,0
5126268,1,26.03475772945372,0,7.288308452603407,Drivers,Working,157500.0,Secondary / secondary special,House / apartment,1,0,Married,2,4,-10,1,1,0,0
5142534,0,49.95585124951231,0,6.617521235891223,Core staff,Working,157500.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,-5,0,0,0,0
5090140,0,50.536287534993875,0,7.274618917568465,Sales staff,Working,157500.0,Secondary / secondary special,House / apartment,1,0,Civil marriage,0,2,-46,1,1,0,0
5145782,0,37.42992669253989,0,5.404628431795314,Core staff,Working,112500.0,Higher education,House / apartment,1,1,Married,4,6,-35,0,0,0,0
5010109,0,60.55702718057181,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-32,0,0,0,0
5050504,0,34.336091774642874,0,12.454738974790722,Laborers,Commercial associate,135000.0,Secondary / secondary special,House / apartment,0,0,Married,2,4,-17,1,1,0,0
5089130,0,52.48841523097668,0,1.1745621059980698,Laborers,Working,90000.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,-11,0,0,0,0
5135522,0,47.68338843371185,0,0.55031930840469,Other,Commercial associate,157500.0,Higher education,House / apartment,1,1,Married,1,3,-9,0,0,0,0
5053140,1,31.51604755744471,0,9.8865822022355,High skill tech staff,Working,234000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-19,0,0,0,0
5137190,0,58.54192762342827,1,0.0,Other,Pensioner,45000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-40,0,0,0,0
5145974,0,63.02114348686147,1,0.0,Other,Pensioner,112500.0,Secondary / secondary special,House / apartment,0,1,Widow,0,1,-38,0,0,0,0
5137482,0,37.09590203768729,0,7.8769584591059365,Accountants,Working,157500.0,Higher education,House / apartment,0,0,Married,1,3,-15,0,1,0,0
5078974,0,32.879525246924985,0,5.234878197362026,Sales staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Separated,0,1,-5,0,1,0,0
5045082,0,33.77755874521722,0,11.605987802624284,Managers,Commercial associate,166500.0,Higher education,House / apartment,1,1,Single / not married,0,1,-28,0,0,0,0
5118482,0,29.859613818216662,0,4.432671444314394,Other,Commercial associate,135000.0,Incomplete higher,House / apartment,0,1,Married,0,2,-40,0,0,1,0
5045951,0,36.05275946802467,0,7.047372635988419,Managers,Working,387000.0,Higher education,House / apartment,1,0,Married,1,3,-5,0,0,0,0
5008847,1,56.132569457278386,0,12.183686181098858,Drivers,Commercial associate,112500.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-46,0,1,0,0
5010963,0,30.697413362355146,0,7.022731472925522,HR staff,Commercial associate,256500.0,Higher education,House / apartment,0,0,Married,0,2,-16,0,0,1,0
5022798,0,32.84940826984811,0,4.098646789461796,Managers,Working,202500.0,Higher education,House / apartment,1,1,Widow,0,1,-59,0,0,0,0
5054607,0,57.70412807928979,1,0.0,Other,Pensioner,292500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-25,0,0,0,0
5023153,0,37.39433390144904,0,17.476060425607645,Sales staff,Commercial associate,126000.0,Secondary / secondary special,Municipal apartment,0,0,Married,0,2,-26,1,1,0,0
5010645,0,32.64954105833795,0,4.438147258328371,Other,Working,67500.0,Higher education,House / apartment,1,1,Married,2,4,-10,0,0,0,0
5146432,1,24.35915864117675,0,1.8453493227102542,Sales staff,Commercial associate,261000.0,Incomplete higher,With parents,1,0,Civil marriage,0,2,-2,0,0,0,0
5068679,1,42.237691396811705,0,9.054258472110995,Drivers,Working,198000.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-52,1,1,0,0
5051058,0,65.35657816382266,1,0.0,Other,Pensioner,49500.0,Secondary / secondary special,House / apartment,0,0,Widow,0,1,-31,0,0,0,0
5035997,0,52.012019411760676,0,6.351944256213337,HR staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,0,1,Married,0,2,-14,0,0,0,0
5126125,0,41.575117901120485,0,0.6215048905863912,Medicine staff,Working,72000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-6,1,1,0,0
5117425,1,27.510489606220524,0,9.514226849285064,Other,Working,180000.0,Secondary / secondary special,House / apartment,1,0,Married,3,5,-38,1,0,0,0
5041923,1,62.32845301409338,1,0.0,Other,Pensioner,135000.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-35,0,1,0,0
5021748,0,28.49066031472241,0,7.59495403738612,Core staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,-33,0,0,1,0
5091294,1,41.53678720302265,0,4.128763766538669,Drivers,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Married,1,3,-56,0,0,0,0
5126677,0,51.48907917342587,0,0.8733923352293339,Sales staff,Commercial associate,157500.0,Secondary / secondary special,House / apartment,1,1,Single / not married,0,1,-59,0,0,0,0
5041869,1,53.205746866807665,0,1.4264495506410124,Core staff,State servant,99000.0,Secondary / secondary special,House / apartment,1,0,Married,0,2,-3,1,1,0,0
5022754,0,29.56939567547588,0,8.668213584125615,Sales staff,Commercial associate,202500.0,Secondary / secondary special,House / apartment,0,0,Separated,1,2,-40,0,0,0,0
5054661,1,29.292867067770043,0,4.243755860832187,Drivers,Working,135000.0,Higher education,House / apartment,1,1,Single / not married,0,1,-32,0,0,0,0
5065714,0,66.51197492077182,1,0.0,Other,Pensioner,130500.0,Secondary / secondary special,House / apartment,0,0,Separated,0,1,-39,0,0,0,0
5113431,1,58.736319020924455,0,9.276028939677063,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-18,1,1,0,0
5088223,0,28.411261011519745,0,8.279430789133247,Medicine staff,Working,112500.0,Secondary / secondary special,House / apartment,1,0,Single / not married,0,1,-1,0,0,0,0
5149129,0,61.80825068276556,1,0.0,Other,Pensioner,157500.0,Secondary / secondary special,House / apartment,0,1,Single / not married,0,1,-41,0,0,0,0
5061706,0,48.844261004674976,0,5.456648664928095,High skill tech staff,Commercial associate,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-24,0,1,1,0
5028514,0,54.00247780584132,0,34.4729871249923,Medicine staff,Working,225000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-59,0,0,0,0
5114046,0,40.14045462945851,0,15.11598458558355,Other,Working,99000.0,Higher education,House / apartment,0,0,Married,0,2,-19,0,0,0,0
5132331,1,27.540606583297397,0,4.451836793363313,Other,Commercial associate,202500.0,Secondary / secondary special,House / apartment,1,1,Married,1,3,-28,0,1,0,0
5126726,0,37.104115758708254,0,6.620259142898211,Sales staff,Working,112500.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,2,4,-56,0,0,0,0
5026616,0,48.781289143514236,0,12.033101295714491,Laborers,Working,202500.0,Secondary / secondary special,House / apartment,0,1,Separated,1,2,-17,0,0,0,0
5053548,1,57.674011102212916,0,3.991868416189244,Laborers,Working,135000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-29,0,1,0,0
5069417,1,51.15505451857327,0,6.633948677933154,Drivers,Working,225000.0,Secondary / secondary special,House / apartment,1,0,Married,1,3,-17,0,0,1,0
5067257,1,57.11000225877328,1,0.0,Other,Pensioner,360000.0,Secondary / secondary special,House / apartment,1,1,Married,0,2,-20,0,0,1,0
5042236,1,41.45191208580601,0,4.175308185657474,Low-skill Laborers,Working,90000.0,Secondary / secondary special,House / apartment,0,1,Civil marriage,0,2,-34,1,1,0,0
5142955,0,59.97385298808326,1,0.0,Other,Pensioner,85500.0,Secondary / secondary special,House / apartment,0,0,Married,0,2,-40,0,1,0,0
